CAS Number , Chemical Name,Chemical Grade,Chemical Analysis Method, Chemical Purity Mean Op , Chemical Purity Mean(%) , Chemical Purity Min Op , Chemical Purity Min(%) , Chemical Purity Max Op , Chemical Purity Max(%),Species Scientific Name , Species Common Name,Species Group,Organism Lifestage, Organism Age Mean Op , Organism Age Mean , Organism Age Min Op , Organism Age Min , Organism Age Max Op , Organism Age Max , Organism Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Author) , Conc 1 Mean Op (Author) , Conc 1 Mean (Author) , Conc 1 Min Op (Author) , Conc Min 1 (Author) , Conc 1 Max Op (Author) , Conc 1 Max (Author) , Conc 1 Units (Author) , Conc 2 Type (Author) , Conc 2 Mean Op (Author) , Conc 2 Mean (Author) , Conc 2 Min Op (Author) , Conc Min 2 (Author) , Conc 2 Max Op (Author) , Conc 2 Max (Author) , Conc 2 Units (Author) , Conc 3 Type (Author) , Conc 3 Mean Op (Author) , Conc 3 Mean (Author) , Conc 3 Min Op (Author) , Conc Min 3 (Author) , Conc 3 Max Op (Author) , Conc 3 Max (Author) , Conc 3 Units (Author),Effect,Effect Measurement,Endpoint , Observed Response Mean Op , Observed Response Mean , Observed Response Min Op , Observed Response Min , Observed Response Max Op , Observed Response Max , Result Statistical Method , Observed Response Value , Observed Response Units,Response Site,Observed Duration Op (Days) , Observed Duration (Days) , Observed Duration Min Op (Days) , Observed Duration Min (Days) , Observed Duration Max Op (Days) , Observed Duration Max (Days) , Observed Duration Units (Days),Author , Reference Number , Title , Source , Publication Year
500008457,3-Bromo-N-[4-chloro-2-methyl-6-[(methylamino)carbonyl]phenyl]-1-(3-chloro-2-pyridinyl)-1H-pyrazole-5-carboxamide ,Not reported,Unmeasured,,98,,NR,,NR,Apis cerana,Asiatic Honey Bee,Insects/Spiders,Young adult,<,2,,NR,,NR,Day(s),"Topical, general",No substrate,Lab,15,Active ingredient,,0.018,,0.007,,0.03,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.018,,0.007,,0.03,,,ug/bee,Not reported,,2,,NR,,NR,Day(s),"Yasuda,M., Y. Sakamoto, K. Goka, T. Nagamitsu, and H. Taki",183780,Insecticide Susceptibility in Asian Honey Bees (Apis cerana (Hymenoptera: Apidae)) and Implications for Wild Honey Bees in Asia,J. Econ. Entomol.110(2): 447-452,2017
500008457,3-Bromo-N-[4-chloro-2-methyl-6-[(methylamino)carbonyl]phenyl]-1-(3-chloro-2-pyridinyl)-1H-pyrazole-5-carboxamide ,Not reported,Unmeasured,,98,,NR,,NR,Apis cerana,Asiatic Honey Bee,Insects/Spiders,Young adult,<,2,,NR,,NR,Day(s),"Topical, general",No substrate,Lab,15,Active ingredient,,0.016,,0.0073,,0.033,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.016,,0.0073,,0.033,,,ug/bee,Not reported,,1,,NR,,NR,Day(s),"Yasuda,M., Y. Sakamoto, K. Goka, T. Nagamitsu, and H. Taki",183780,Insecticide Susceptibility in Asian Honey Bees (Apis cerana (Hymenoptera: Apidae)) and Implications for Wild Honey Bees in Asia,J. Econ. Entomol.110(2): 447-452,2017
500008457,3-Bromo-N-[4-chloro-2-methyl-6-[(methylamino)carbonyl]phenyl]-1-(3-chloro-2-pyridinyl)-1H-pyrazole-5-carboxamide ,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,4,,6,Day(s),Spray,No substrate,Lab,'7-8,Formulation,,4.6092,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,4.6092,,NR,,NR,,,ug/bee,Not reported,,2,,NR,,NR,Day(s),"Zhu,Y.C., J. Adamczyk, T. Rinderer, J. Yao, R. Danka, R. Luttrell, and J. Gore",180995,Spray Toxicity and Risk Potential of 42 Commonly Used Formulations of Row Crop Pesticides to Adult Honey Bees (Hymenoptera: Apidae),J. Econ. Entomol.108(6): 2640-2647,2015
500008457,3-Bromo-N-[4-chloro-2-methyl-6-[(methylamino)carbonyl]phenyl]-1-(3-chloro-2-pyridinyl)-1H-pyrazole-5-carboxamide ,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,4,,6,Day(s),Spray,No substrate,Lab,'7-8,Active ingredient,,2.3046E+13,,NR,,NR,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,2.3046E+13,,NR,,NR,,,AI ug/org,Not reported,,2,,NR,,NR,Day(s),"Zhu,Y.C., J. Adamczyk, T. Rinderer, J. Yao, R. Danka, R. Luttrell, and J. Gore",180995,Spray Toxicity and Risk Potential of 42 Commonly Used Formulations of Row Crop Pesticides to Adult Honey Bees (Hymenoptera: Apidae),J. Econ. Entomol.108(6): 2640-2647,2015
500008457,3-Bromo-N-[4-chloro-2-methyl-6-[(methylamino)carbonyl]phenyl]-1-(3-chloro-2-pyridinyl)-1H-pyrazole-5-carboxamide ,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,4,,6,Day(s),Spray,No substrate,Lab,'7-8,Active ingredient,,1.8437E+14,,NR,,NR,AI ug/g bdwt,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.8437E+14,,NR,,NR,,,AI ug/g bdwt,Not reported,,2,,NR,,NR,Day(s),"Zhu,Y.C., J. Adamczyk, T. Rinderer, J. Yao, R. Danka, R. Luttrell, and J. Gore",180995,Spray Toxicity and Risk Potential of 42 Commonly Used Formulations of Row Crop Pesticides to Adult Honey Bees (Hymenoptera: Apidae),J. Econ. Entomol.108(6): 2640-2647,2015
500008457,3-Bromo-N-[4-chloro-2-methyl-6-[(methylamino)carbonyl]phenyl]-1-(3-chloro-2-pyridinyl)-1H-pyrazole-5-carboxamide ,"Technical grade, technical product, technical formulation",Unmeasured,>,95,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,3,,NR,,NR,Day(s),"Topical, general",No substrate,Lab,8,Active ingredient,,0.706,,0.275,,2.951,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.706,,0.275,,2.951,,,ug/org,Not reported,,2,,NR,,NR,Day(s),"Wade,A., C.H. Lin, C. Kurkul, E.R. Regan, and R.M. Johnson",178486,Combined Toxicity of Insecticides and Fungicides Applied to California Almond Orchards to Honey Bee Larvae and Adults,Insects10(1): 11 p.,2019
500207045,"N-[6-[[[(Z)-[(1-Methyl-1H-tetrazol-5-yl)phenylmethylene]amino]oxy]methyl]-2-pyridinyl]-1,1-dimethylethyl ester carbamic acid",Not coded,Not coded,,96.8,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Active ingredient,>,96.8,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,96.8,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
581809463,"N-(3',4'-Dichloro-5-fluoro[1,1'-biphenyl]-2-yl)-3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxamide",Not coded,Not coded,,95.8,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,100,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
581809463,"N-(3',4'-Dichloro-5-fluoro[1,1'-biphenyl]-2-yl)-3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxamide",Not coded,Not coded,,95.8,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Active ingredient,>,121.4,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,121.4,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
609346294,"[2,3,5,6-Tetrafluoro-4-(methoxymethyl)phenyl]methyl 3-(2-cyanoprop-1-en-1-yl)-2,2-dimethylcyclopropane-1-carboxylate",Not coded,Not coded,,95.6,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,,0.2,,0.17,,0.23,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.2,,0.17,,0.23,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
609346294,"[2,3,5,6-Tetrafluoro-4-(methoxymethyl)phenyl]methyl 3-(2-cyanoprop-1-en-1-yl)-2,2-dimethylcyclopropane-1-carboxylate",Not coded,Not coded,,95.6,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Active ingredient,,5.08,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,5.08,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
658066354,N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,Not coded,Not coded,,42.4,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,100,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
658066354,N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,Not coded,Not coded,,42.4,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,>,110.3,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,110.3,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
658066354,N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,Not coded,Not coded,,35.2,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,>,304,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,304,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
658066354,N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,Not coded,Not coded,,35.2,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,100,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
658066354,N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,Not coded,Not coded,,42.4,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,>,260,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,260,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
658066354,N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,Not coded,Not coded,,42.4,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,236,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,236,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
658066354,N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,Not coded,Not coded,,35.2,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,284,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,284,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
658066354,N-[2-[3-Chloro-5-(trifluoromethyl)-2-pyridinyl]ethyl]-2-(trifluoromethyl)benzamide,Not coded,Not coded,,35.2,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,>,107.1,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,107.1,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
688046619,"(5-Chloro-2-methoxy-4-methylpyridin-3-yl)(2,3,4-trimethoxy-6-methylphenyl)methanone",Not coded,Not coded,,97.88,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Active ingredient,>,100,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
688046619,"(5-Chloro-2-methoxy-4-methylpyridin-3-yl)(2,3,4-trimethoxy-6-methylphenyl)methanone",Not coded,Not coded,,97.88,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,100,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,10,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,,0.92,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.92,,,,,,,AI ug/org,Not coded,,4,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,20,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,,0.55,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.55,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,20,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,,0.404,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.404,,,,,,,AI ug/org,Not coded,,4,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,10,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,,0.39,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.39,,,,,,,AI ug/org,Not coded,,3,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,10,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,,3.03,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.03,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,93.4,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,0.0934,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,0.0934,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,51.3,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,,1.45,,0.982,,2.56,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.45,,0.982,,2.56,,,AI ug/org,Not coded,,3,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,20,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,,0.116,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.116,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,10,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,,1.2,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.2,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,51.3,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,,0.491,,0.374,,0.677,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.491,,0.374,,0.677,,,AI ug/org,Not coded,,3,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
736994631,3-Bromo-1-(3-chloro-2-pyridinyl)-N-[4-cyano-2-methyl-6-[(methylamino)carbonyl]phenyl]-1H-pyrazole-5-carboxamide,Not coded,Not coded,,93.4,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Active ingredient,>,0.1055,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,0.1055,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
865318974,"5-Ethyl-6-octyl-[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",Not coded,Not coded,,27.2,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Formulation,>,100,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,100,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
865318974,"5-Ethyl-6-octyl-[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",Not coded,Not coded,,19.2,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,>,109.3,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,109.3,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
865318974,"5-Ethyl-6-octyl-[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",Not coded,Not coded,,99.3,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Active ingredient,>,111.5,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,111.5,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
865318974,"5-Ethyl-6-octyl-[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",Not coded,Not coded,,27.2,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,Not coded,Lab,NC,Formulation,>,117.2,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,117.2,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
